"customer_id","txn_date","txn_type","txn_amount","running_balance"
445,"2020-04-22","withdrawal",483,312
446,"2020-01-15","deposit",412,412
446,"2020-03-04","withdrawal",837,-425
446,"2020-03-23","deposit",372,-53
446,"2020-04-03","deposit",458,405
447,"2020-01-03","deposit",188,188
447,"2020-01-05","deposit",303,491
447,"2020-01-05","deposit",761,1252
447,"2020-01-14","purchase",172,1080
447,"2020-01-15","deposit",761,1841
447,"2020-01-20","withdrawal",657,1184
447,"2020-01-23","deposit",11,1195
447,"2020-02-22","withdrawal",758,437
447,"2020-02-28","withdrawal",396,41
447,"2020-03-13","withdrawal",539,-498
447,"2020-03-19","withdrawal",816,-1314
447,"2020-03-24","deposit",24,-1290
448,"2020-01-30","deposit",759,759
448,"2020-01-31","deposit",601,1360
448,"2020-02-05","withdrawal",948,412
448,"2020-02-07","purchase",737,-325
448,"2020-02-12","deposit",566,241
448,"2020-02-22","withdrawal",416,-175
448,"2020-02-27","withdrawal",734,-909
448,"2020-03-04","deposit",334,-575
448,"2020-03-06","deposit",135,-440
448,"2020-03-20","withdrawal",497,-937
448,"2020-03-25","purchase",882,-1819
448,"2020-03-29","withdrawal",247,-2066
448,"2020-03-29","deposit",24,-2042
448,"2020-04-01","deposit",511,-1531
448,"2020-04-03","deposit",339,-1192
448,"2020-04-03","deposit",176,-1016
448,"2020-04-05","withdrawal",667,-1683
448,"2020-04-21","purchase",795,-2478
448,"2020-04-21","deposit",817,-1661
448,"2020-04-27","withdrawal",34,-1695
448,"2020-04-27","withdrawal",723,-2418
449,"2020-01-06","deposit",352,352
449,"2020-01-07","withdrawal",476,-124
449,"2020-01-13","purchase",753,-877
449,"2020-01-16","purchase",393,-1270
449,"2020-01-20","purchase",324,-1594
449,"2020-01-23","withdrawal",831,-2425
449,"2020-01-30","withdrawal",539,-2964
449,"2020-01-31","withdrawal",136,-3100
449,"2020-02-05","purchase",493,-3593
449,"2020-02-13","purchase",289,-3882
449,"2020-02-13","withdrawal",792,-4674
449,"2020-02-17","deposit",746,-3928
449,"2020-03-29","deposit",883,-3045
450,"2020-01-11","deposit",890,890
450,"2020-01-12","withdrawal",366,524
450,"2020-01-17","deposit",883,1407
450,"2020-01-30","withdrawal",938,469
450,"2020-02-16","purchase",628,-159
450,"2020-03-03","withdrawal",578,-737
450,"2020-04-05","deposit",701,-36
451,"2020-01-30","deposit",910,910
451,"2020-02-06","purchase",853,57
451,"2020-02-19","withdrawal",563,-506
451,"2020-02-28","withdrawal",807,-1313
451,"2020-03-13","deposit",668,-645
451,"2020-04-06","withdrawal",117,-762
451,"2020-04-09","withdrawal",595,-1357
451,"2020-04-19","deposit",601,-756
452,"2020-01-01","deposit",441,441
452,"2020-01-07","deposit",919,1360
452,"2020-02-15","purchase",718,642
452,"2020-02-15","deposit",865,1507
452,"2020-02-19","deposit",536,2043
452,"2020-02-26","deposit",154,2197
452,"2020-02-27","withdrawal",543,1654
452,"2020-03-09","deposit",416,2070
452,"2020-03-27","purchase",457,1613
453,"2020-01-25","deposit",638,638
453,"2020-02-04","deposit",171,809
453,"2020-02-16","purchase",765,44
453,"2020-02-22","deposit",386,430
453,"2020-02-27","deposit",381,811
453,"2020-03-01","withdrawal",5,806
453,"2020-03-14","purchase",652,154
453,"2020-03-20","withdrawal",134,20
453,"2020-03-26","withdrawal",615,-595
453,"2020-04-13","purchase",127,-722
453,"2020-04-21","deposit",839,117
454,"2020-01-08","deposit",603,603
454,"2020-01-16","deposit",409,1012
454,"2020-01-28","purchase",120,892
454,"2020-01-29","purchase",881,11
454,"2020-02-01","deposit",678,689
454,"2020-02-01","deposit",622,1311
454,"2020-02-26","deposit",852,2163
454,"2020-03-01","withdrawal",471,1692
454,"2020-03-01","purchase",309,1383
454,"2020-03-04","deposit",411,1794
454,"2020-03-10","deposit",342,2136
454,"2020-03-27","deposit",48,2184
454,"2020-03-31","deposit",800,2984
454,"2020-03-31","purchase",883,2101
455,"2020-01-07","deposit",329,329
455,"2020-03-09","withdrawal",887,-558
455,"2020-03-25","deposit",327,-231
456,"2020-01-07","deposit",753,753
456,"2020-01-09","deposit",561,1314
456,"2020-02-01","withdrawal",480,834
456,"2020-02-09","deposit",351,1185
456,"2020-02-14","deposit",910,2095
456,"2020-02-17","withdrawal",537,1558
456,"2020-02-20","deposit",622,2180
456,"2020-02-21","withdrawal",892,1288
456,"2020-02-24","deposit",460,1748
456,"2020-02-25","withdrawal",521,1227
456,"2020-02-26","purchase",483,744
456,"2020-03-05","deposit",665,1409
456,"2020-03-13","purchase",952,457
456,"2020-03-20","purchase",743,-286
456,"2020-03-20","deposit",403,117
456,"2020-03-21","deposit",278,395
456,"2020-03-28","withdrawal",450,-55
456,"2020-04-03","deposit",270,215
456,"2020-04-03","withdrawal",203,12
457,"2020-01-23","deposit",657,657
457,"2020-01-24","withdrawal",462,195
457,"2020-02-12","deposit",300,495
457,"2020-02-26","withdrawal",729,-234
457,"2020-03-13","deposit",341,107
457,"2020-03-18","deposit",248,355
457,"2020-03-20","purchase",962,-607
457,"2020-03-30","purchase",107,-714
457,"2020-04-13","deposit",467,-247
457,"2020-04-19","purchase",471,-718
458,"2020-01-04","deposit",715,715
458,"2020-02-14","withdrawal",905,-190
458,"2020-02-17","withdrawal",463,-653
459,"2020-01-13","deposit",857,857
459,"2020-01-16","purchase",611,246
459,"2020-02-02","deposit",168,414
459,"2020-02-13","withdrawal",971,-557
459,"2020-02-16","purchase",456,-1013
459,"2020-02-17","purchase",585,-1598
459,"2020-02-19","deposit",247,-1351
459,"2020-02-23","purchase",138,-1489
459,"2020-02-24","purchase",543,-2032
459,"2020-02-25","withdrawal",880,-2912
459,"2020-03-01","deposit",457,-2455
459,"2020-03-14","deposit",15,-2440
459,"2020-03-19","purchase",394,-2834
460,"2020-01-29","deposit",80,80
460,"2020-02-14","deposit",552,632
460,"2020-02-21","withdrawal",966,-334
460,"2020-02-21","deposit",126,-208
460,"2020-02-25","withdrawal",483,-691
460,"2020-02-26","purchase",467,-1158
460,"2020-03-27","purchase",994,-2152
460,"2020-03-28","deposit",977,-1175
460,"2020-04-02","deposit",848,-327
461,"2020-01-01","deposit",840,840
461,"2020-01-01","deposit",788,1628
461,"2020-01-10","deposit",752,2380
461,"2020-01-18","deposit",386,2766
461,"2020-01-18","withdrawal",158,2608
461,"2020-01-19","deposit",400,3008
461,"2020-01-21","purchase",736,2272
461,"2020-01-21","withdrawal",5,2267
461,"2020-02-05","deposit",901,3168
461,"2020-02-06","withdrawal",508,2660
461,"2020-02-09","deposit",771,3431
461,"2020-03-04","purchase",219,3212
462,"2020-01-26","withdrawal",106,-106
462,"2020-01-26","deposit",614,508
462,"2020-01-27","withdrawal",106,402
462,"2020-01-30","deposit",505,907
462,"2020-02-05","deposit",641,1548
462,"2020-02-06","withdrawal",77,1471
462,"2020-02-07","purchase",912,559
462,"2020-02-08","deposit",249,808
462,"2020-02-14","withdrawal",239,569
462,"2020-02-15","withdrawal",579,-10
462,"2020-03-02","purchase",386,-396
462,"2020-03-02","withdrawal",359,-755
462,"2020-03-03","deposit",144,-611
462,"2020-03-03","withdrawal",713,-1324
462,"2020-03-19","deposit",610,-714
462,"2020-03-27","withdrawal",117,-831
462,"2020-04-01","purchase",200,-1031
462,"2020-04-10","withdrawal",510,-1541
462,"2020-04-13","withdrawal",994,-2535
462,"2020-04-18","deposit",801,-1734
462,"2020-04-18","deposit",339,-1395
463,"2020-01-21","deposit",881,881
463,"2020-01-27","deposit",285,1166
463,"2020-02-02","purchase",760,406
463,"2020-02-13","deposit",81,487
463,"2020-02-16","withdrawal",835,-348
463,"2020-02-25","deposit",660,312
463,"2020-03-07","deposit",822,1134
463,"2020-03-08","withdrawal",542,592
463,"2020-03-08","withdrawal",731,-139
463,"2020-03-10","deposit",444,305
463,"2020-03-17","deposit",102,407
463,"2020-03-30","deposit",266,673
463,"2020-04-16","purchase",393,280
464,"2020-01-17","deposit",953,953
464,"2020-03-24","purchase",609,344
464,"2020-03-27","withdrawal",855,-511
464,"2020-04-11","purchase",983,-1494
465,"2020-01-28","deposit",955,955
465,"2020-02-01","withdrawal",766,189
465,"2020-02-11","deposit",775,964
465,"2020-02-18","withdrawal",34,930
465,"2020-02-22","deposit",238,1168
465,"2020-02-26","deposit",821,1989
465,"2020-03-25","purchase",483,1506
465,"2020-04-06","purchase",156,1350
466,"2020-01-17","deposit",80,80
466,"2020-02-11","deposit",143,223
466,"2020-02-15","purchase",991,-768
466,"2020-02-17","withdrawal",288,-1056
466,"2020-02-27","withdrawal",923,-1979
466,"2020-03-17","deposit",63,-1916
466,"2020-03-19","withdrawal",197,-2113
467,"2020-01-19","deposit",738,738
467,"2020-01-20","deposit",786,1524
467,"2020-01-20","deposit",432,1956
467,"2020-01-24","deposit",314,2270
467,"2020-01-29","purchase",514,1756
467,"2020-01-29","deposit",238,1994
467,"2020-02-07","deposit",1,1995
467,"2020-02-14","deposit",968,2963
467,"2020-02-16","deposit",556,3519
467,"2020-02-19","deposit",819,4338
467,"2020-02-21","withdrawal",173,4165
467,"2020-02-22","withdrawal",612,3553
467,"2020-02-27","deposit",29,3582
467,"2020-03-03","withdrawal",978,2604
467,"2020-03-06","deposit",852,3456
467,"2020-03-10","purchase",129,3327
467,"2020-03-12","purchase",809,2518
467,"2020-03-12","purchase",368,2150
467,"2020-03-26","deposit",116,2266
467,"2020-03-28","deposit",488,2754
467,"2020-04-03","withdrawal",691,2063
467,"2020-04-06","withdrawal",873,1190
468,"2020-01-25","deposit",939,939
468,"2020-01-29","purchase",900,39
468,"2020-02-14","purchase",902,-863
468,"2020-02-19","deposit",708,-155
468,"2020-03-02","deposit",40,-115
468,"2020-03-02","withdrawal",26,-141
468,"2020-03-18","purchase",776,-917
469,"2020-01-17","deposit",297,297
469,"2020-01-30","deposit",89,386
469,"2020-02-04","deposit",914,1300
469,"2020-02-13","deposit",140,1440
469,"2020-02-17","withdrawal",630,810
469,"2020-02-21","deposit",883,1693
469,"2020-02-28","deposit",468,2161
469,"2020-03-01","withdrawal",789,1372
469,"2020-03-03","withdrawal",295,1077
469,"2020-03-08","deposit",437,1514
469,"2020-03-08","purchase",761,753
469,"2020-03-23","deposit",15,768
469,"2020-03-24","purchase",703,65
469,"2020-03-26","purchase",867,-802
469,"2020-04-10","purchase",735,-1537
470,"2020-01-08","deposit",942,942
470,"2020-01-18","withdrawal",565,377
470,"2020-02-14","withdrawal",688,-311
471,"2020-01-13","deposit",781,781
471,"2020-03-02","deposit",197,978
471,"2020-03-07","deposit",211,1189
471,"2020-03-09","deposit",49,1238
471,"2020-04-09","deposit",649,1887
472,"2020-01-18","deposit",495,495
472,"2020-01-19","withdrawal",527,-32
472,"2020-01-29","deposit",843,811
472,"2020-02-01","purchase",347,464
472,"2020-02-11","purchase",666,-202
472,"2020-02-27","deposit",87,-115
472,"2020-03-05","deposit",78,-37
472,"2020-03-06","withdrawal",499,-536
472,"2020-03-08","deposit",362,-174
472,"2020-03-20","deposit",182,8
472,"2020-03-21","withdrawal",513,-505
472,"2020-03-30","deposit",537,32
472,"2020-04-01","purchase",865,-833
472,"2020-04-01","purchase",12,-845
472,"2020-04-04","deposit",405,-440
472,"2020-04-06","purchase",903,-1343
472,"2020-04-07","deposit",557,-786
472,"2020-04-07","deposit",115,-671
472,"2020-04-08","deposit",418,-253
472,"2020-04-14","deposit",920,667
472,"2020-04-16","purchase",449,218
473,"2020-01-17","deposit",657,657
473,"2020-01-27","deposit",909,1566
473,"2020-01-29","purchase",834,732
473,"2020-01-31","purchase",915,-183
473,"2020-02-06","withdrawal",244,-427
473,"2020-02-26","withdrawal",437,-864
473,"2020-03-01","purchase",900,-1764
473,"2020-03-04","withdrawal",168,-1932
473,"2020-03-10","withdrawal",954,-2886
473,"2020-03-12","deposit",375,-2511
473,"2020-03-16","purchase",709,-3220
473,"2020-03-28","purchase",116,-3336
473,"2020-03-30","withdrawal",303,-3639
473,"2020-03-31","deposit",9,-3630
473,"2020-04-02","purchase",578,-4208
473,"2020-04-05","withdrawal",721,-4929
473,"2020-04-08","withdrawal",843,-5772
474,"2020-01-02","deposit",928,928
474,"2020-02-08","withdrawal",789,139
474,"2020-03-08","withdrawal",398,-259
475,"2020-01-03","deposit",552,552
475,"2020-01-09","deposit",713,1265
475,"2020-01-10","withdrawal",981,284
475,"2020-01-10","withdrawal",476,-192
475,"2020-01-17","purchase",72,-264
475,"2020-01-21","deposit",525,261
475,"2020-01-23","withdrawal",849,-588
475,"2020-01-26","purchase",85,-673
475,"2020-02-11","deposit",222,-451
475,"2020-02-13","purchase",614,-1065
475,"2020-02-28","withdrawal",952,-2017
475,"2020-02-28","deposit",51,-1966
475,"2020-03-01","withdrawal",970,-2936
475,"2020-03-03","purchase",710,-3646
475,"2020-03-05","withdrawal",523,-4169
475,"2020-03-16","withdrawal",522,-4691
475,"2020-03-19","purchase",4,-4695
475,"2020-03-20","withdrawal",535,-5230
475,"2020-03-24","deposit",596,-4634
475,"2020-03-28","purchase",439,-5073
476,"2020-01-27","deposit",392,392
476,"2020-01-31","withdrawal",868,-476
476,"2020-02-15","deposit",567,91
476,"2020-02-17","purchase",227,-136
476,"2020-02-17","purchase",314,-450
476,"2020-02-18","purchase",826,-1276
476,"2020-02-19","purchase",689,-1965
476,"2020-02-26","withdrawal",507,-2472
476,"2020-02-28","deposit",469,-2003
476,"2020-03-03","deposit",551,-1452
476,"2020-03-10","purchase",395,-1847
476,"2020-03-21","purchase",575,-2422
476,"2020-03-29","withdrawal",943,-3365
476,"2020-04-04","deposit",851,-2514
476,"2020-04-05","purchase",581,-3095
476,"2020-04-06","purchase",916,-4011
476,"2020-04-09","withdrawal",338,-4349
476,"2020-04-11","purchase",654,-5003
476,"2020-04-23","purchase",898,-5901
476,"2020-04-25","deposit",929,-4972
477,"2020-01-04","deposit",101,101
477,"2020-01-06","purchase",209,-108
477,"2020-01-08","withdrawal",589,-697
477,"2020-01-13","withdrawal",894,-1591
477,"2020-01-14","purchase",235,-1826
477,"2020-01-22","withdrawal",429,-2255
477,"2020-01-31","withdrawal",351,-2606
477,"2020-01-31","purchase",428,-3034
477,"2020-02-02","withdrawal",274,-3308
477,"2020-02-03","withdrawal",193,-3501
477,"2020-02-06","withdrawal",935,-4436
477,"2020-02-29","purchase",156,-4592
477,"2020-03-15","withdrawal",531,-5123
477,"2020-03-16","deposit",624,-4499
477,"2020-03-17","withdrawal",444,-4943
477,"2020-03-28","purchase",849,-5792
477,"2020-03-29","withdrawal",746,-6538
478,"2020-01-08","deposit",351,351
478,"2020-01-08","withdrawal",8,343
478,"2020-01-15","purchase",88,255
478,"2020-01-26","purchase",967,-712
478,"2020-02-05","deposit",844,132
478,"2020-02-18","deposit",968,1100
478,"2020-02-22","deposit",761,1861
478,"2020-02-26","deposit",330,2191
478,"2020-02-29","deposit",87,2278
478,"2020-03-03","deposit",434,2712
478,"2020-03-07","deposit",55,2767
478,"2020-03-09","withdrawal",680,2087
479,"2020-01-23","deposit",320,320
479,"2020-02-29","purchase",647,-327
479,"2020-03-31","deposit",840,513
480,"2020-01-29","deposit",522,522
480,"2020-03-22","purchase",757,-235
480,"2020-04-11","deposit",553,318
480,"2020-04-14","purchase",478,-160
480,"2020-04-21","withdrawal",5,-165
481,"2020-01-02","deposit",42,42
481,"2020-01-08","purchase",606,-564
481,"2020-01-08","purchase",790,-1354
481,"2020-01-13","withdrawal",42,-1396
481,"2020-02-10","withdrawal",879,-2275
481,"2020-02-17","withdrawal",123,-2398
481,"2020-02-27","purchase",507,-2905
481,"2020-03-09","withdrawal",431,-3336
481,"2020-03-16","withdrawal",179,-3515
481,"2020-03-16","withdrawal",726,-4241
481,"2020-03-25","deposit",39,-4202
481,"2020-03-29","deposit",808,-3394
482,"2020-01-01","deposit",674,674
482,"2020-01-06","withdrawal",547,127
482,"2020-01-09","withdrawal",60,67
482,"2020-01-19","deposit",764,831
482,"2020-01-29","withdrawal",445,386
482,"2020-02-04","withdrawal",656,-270
482,"2020-02-19","withdrawal",26,-296
482,"2020-02-22","withdrawal",597,-893
482,"2020-02-25","deposit",206,-687
482,"2020-03-05","purchase",646,-1333
482,"2020-03-05","deposit",413,-920
482,"2020-03-05","withdrawal",336,-1256
483,"2020-01-18","deposit",481,481
483,"2020-01-24","deposit",588,1069
483,"2020-01-24","deposit",126,1195
483,"2020-01-27","purchase",36,1159
483,"2020-01-30","deposit",879,2038
483,"2020-03-06","withdrawal",371,1667
483,"2020-03-06","deposit",837,2504
483,"2020-03-07","deposit",299,2803
483,"2020-03-12","withdrawal",892,1911
483,"2020-03-14","withdrawal",199,1712
483,"2020-03-28","withdrawal",975,737
483,"2020-03-30","withdrawal",926,-189
483,"2020-04-03","deposit",293,104
483,"2020-04-14","deposit",650,754
483,"2020-04-15","deposit",576,1330
484,"2020-01-28","deposit",871,871
484,"2020-03-23","withdrawal",56,815
484,"2020-03-25","deposit",981,1796
485,"2020-01-03","deposit",524,524
485,"2020-01-21","purchase",508,16
485,"2020-02-11","deposit",827,843
485,"2020-02-17","deposit",664,1507
485,"2020-03-01","deposit",877,2384
485,"2020-03-14","withdrawal",802,1582
485,"2020-03-24","deposit",620,2202
486,"2020-01-11","deposit",412,412
486,"2020-01-21","withdrawal",308,104
486,"2020-01-22","purchase",854,-750
486,"2020-01-30","withdrawal",882,-1632
486,"2020-02-08","withdrawal",618,-2250
486,"2020-03-10","withdrawal",858,-3108
487,"2020-01-15","deposit",39,39
487,"2020-01-17","deposit",24,63
487,"2020-01-18","deposit",372,435
487,"2020-01-25","purchase",451,-16
487,"2020-01-31","purchase",556,-572
487,"2020-02-03","withdrawal",118,-690
487,"2020-02-05","withdrawal",620,-1310
487,"2020-02-05","deposit",861,-449
487,"2020-02-06","purchase",702,-1151
487,"2020-02-16","deposit",421,-730
487,"2020-02-21","deposit",165,-565
487,"2020-02-22","deposit",877,312
487,"2020-03-24","withdrawal",150,162
487,"2020-04-03","purchase",965,-803
487,"2020-04-11","deposit",473,-330
488,"2020-01-08","deposit",304,304
488,"2020-01-11","withdrawal",547,-243
488,"2020-02-04","deposit",191,-52
488,"2020-02-21","deposit",349,297
488,"2020-03-11","withdrawal",709,-412
488,"2020-04-01","deposit",221,-191
489,"2020-01-15","deposit",556,556
489,"2020-02-10","deposit",545,1101
489,"2020-02-16","purchase",603,498
489,"2020-02-17","deposit",770,1268
489,"2020-02-28","deposit",540,1808
489,"2020-03-09","deposit",912,2720
489,"2020-03-10","deposit",981,3701
489,"2020-03-23","purchase",63,3638
489,"2020-03-26","purchase",527,3111
489,"2020-03-28","deposit",231,3342
489,"2020-04-05","withdrawal",31,3311
489,"2020-04-09","deposit",673,3984
489,"2020-04-10","deposit",826,4810
489,"2020-04-11","withdrawal",114,4696
489,"2020-04-11","purchase",66,4630
489,"2020-04-12","deposit",523,5153
489,"2020-04-12","deposit",185,5338
490,"2020-01-23","deposit",271,271
490,"2020-02-25","deposit",447,718
490,"2020-02-28","purchase",376,342
490,"2020-04-07","purchase",318,24
491,"2020-01-08","deposit",18,18
491,"2020-01-19","withdrawal",837,-819
491,"2020-01-27","deposit",943,124
491,"2020-01-30","purchase",127,-3
491,"2020-02-07","deposit",3,0
491,"2020-02-09","deposit",442,442
491,"2020-02-11","withdrawal",656,-214
491,"2020-02-24","deposit",512,298
491,"2020-03-04","withdrawal",334,-36
491,"2020-03-04","withdrawal",921,-957
491,"2020-03-08","purchase",526,-1483
491,"2020-03-12","deposit",892,-591
491,"2020-03-18","withdrawal",759,-1350
